key_as_string,key,doc_count,jumlah_meninggal,jumlah_sembuh,jumlah_positif,jumlah_dirawat,jumlah_positif_kum,jumlah_sembuh_kum,jumlah_meninggal_kum,jumlah_dirawat_kum
2021-10-02T00:00:00.000Z,1633132800000,1,89,2380,1414,-1055,4218142,4042215,142115,33812
2021-10-03T00:00:00.000Z,1633219200000,1,58,2020,1142,-936,4219284,4044235,142173,32876
2021-10-04T00:00:00.000Z,1633305600000,1,88,2656,922,-1822,4220206,4046891,142261,31054
2021-10-05T00:00:00.000Z,1633392000000,1,77,2558,1404,-1231,4221610,4049449,142338,29823
2021-10-06T00:00:00.000Z,1633478400000,1,75,2851,1484,-1442,4223094,4052300,142413,28381
2021-10-07T00:00:00.000Z,1633564800000,1,81,1946,1393,-634,4224487,4054246,142494,27747
2021-10-08T00:00:00.000Z,1633651200000,1,66,3514,1384,-2196,4225871,4057760,142560,25551
2021-10-09T00:00:00.000Z,1633737600000,1,52,1507,1167,-392,4227038,4059267,142612,25159
2021-10-10T00:00:00.000Z,1633824000000,1,39,1584,894,-729,4227932,4060851,142651,24430
2021-10-11T00:00:00.000Z,1633910400000,1,65,2444,620,-1889,4228552,4063295,142716,22541
2021-10-12T00:00:00.000Z,1633996800000,1,47,2130,1261,-916,4229813,4065425,142763,21625
2021-10-13T00:00:00.000Z,1634083200000,1,48,2259,1233,-1074,4231046,4067684,142811,20551
2021-10-14T00:00:00.000Z,1634169600000,1,37,1715,1053,-699,4232099,4069399,142848,19852
2021-10-15T00:00:00.000Z,1634256000000,1,41,1408,915,-534,4233014,4070807,142889,19318
2021-10-16T00:00:00.000Z,1634342400000,1,44,1525,997,-572,4234011,4072332,142933,18746
2021-10-17T00:00:00.000Z,1634428800000,1,19,1086,747,-358,4234758,4073418,142952,18388
2021-10-18T00:00:00.000Z,1634515200000,1,47,1593,626,-1014,4235384,4075011,142999,17374
2021-10-19T00:00:00.000Z,1634601600000,1,50,1530,903,-677,4236287,4076541,143049,16697
2021-10-20T00:00:00.000Z,1634688000000,1,28,1207,914,-321,4237201,4077748,143077,16376
2021-10-21T00:00:00.000Z,1634774400000,1,43,1372,633,-782,4237834,4079120,143120,15594
2021-10-22T00:00:00.000Z,1634860800000,1,33,1231,760,-504,4238594,4080351,143153,15090
2021-10-23T00:00:00.000Z,1634947200000,1,23,1066,802,-287,4239396,4081417,143176,14803
2021-10-24T00:00:00.000Z,1635033600000,1,29,1037,623,-443,4240019,4082454,143205,14360
2021-10-25T00:00:00.000Z,1635120000000,1,30,1236,460,-806,4240479,4083690,143235,13554
2021-10-26T00:00:00.000Z,1635206400000,1,35,1141,611,-565,4241090,4084831,143270,12989
2021-10-27T00:00:00.000Z,1635292800000,1,29,944,719,-254,4241809,4085775,143299,12735
2021-10-28T00:00:00.000Z,1635379200000,1,34,984,723,-295,4242532,4086759,143333,12440
2021-10-29T00:00:00.000Z,1635465600000,1,28,681,683,-26,4243215,4087440,143361,12414
2021-10-30T00:00:00.000Z,1635552000000,1,27,698,620,-105,4243835,4088138,143388,12309
2021-10-31T00:00:00.000Z,1635638400000,1,17,497,523,9,4244358,4088635,143405,12318
2021-11-01T00:00:00.000Z,1635724800000,1,18,784,403,-399,4244761,4089419,143423,11919
2021-11-02T00:00:00.000Z,1635811200000,1,34,868,612,-290,4245373,4090287,143457,11629
2021-11-03T00:00:00.000Z,1635897600000,1,24,814,801,-37,4246174,4091101,143481,11592
2021-11-04T00:00:00.000Z,1635984000000,1,19,837,628,-228,4246802,4091938,143500,11364
2021-11-05T00:00:00.000Z,1636070400000,1,19,648,518,-149,4247320,4092586,143519,11215
2021-11-06T00:00:00.000Z,1636156800000,1,15,622,401,-236,4247721,4093208,143534,10979
2021-11-07T00:00:00.000Z,1636243200000,1,11,587,444,-154,4248165,4093795,143545,10825
2021-11-08T00:00:00.000Z,1636329600000,1,12,1283,244,-1051,4248409,4095078,143557,9774
2021-11-09T00:00:00.000Z,1636416000000,1,21,585,434,-172,4248843,4095663,143578,9602
2021-11-10T00:00:00.000Z,1636502400000,1,14,531,480,-65,4249323,4096194,143592,9537
2021-11-11T00:00:00.000Z,1636588800000,1,16,470,435,-51,4249758,4096664,143608,9486
2021-11-12T00:00:00.000Z,1636675200000,1,20,560,399,-181,4250157,4097224,143628,9305
2021-11-13T00:00:00.000Z,1636761600000,1,16,451,359,-108,4250516,4097675,143644,9197
2021-11-14T00:00:00.000Z,1636848000000,1,15,503,339,-179,4250855,4098178,143659,9018
2021-11-15T00:00:00.000Z,1636934400000,1,11,706,221,-496,4251076,4098884,143670,8522
2021-11-16T00:00:00.000Z,1637020800000,1,15,515,347,-183,4251423,4099399,143685,8339
2021-11-17T00:00:00.000Z,1637107200000,1,13,458,522,51,4251945,4099857,143698,8390
2021-11-18T00:00:00.000Z,1637193600000,1,11,464,400,-75,4252345,4100321,143709,8315
2021-11-19T00:00:00.000Z,1637280000000,1,5,516,360,-161,4252705,4100837,143714,8154
2021-11-20T00:00:00.000Z,1637366400000,1,14,379,393,0,4253098,4101216,143728,8154
2021-11-21T00:00:00.000Z,1637452800000,1,11,331,314,-28,4253412,4101547,143739,8126
2021-11-22T00:00:00.000Z,1637539200000,1,5,342,186,-161,4253598,4101889,143744,7965
2021-11-23T00:00:00.000Z,1637625600000,1,9,434,394,-49,4253992,4102323,143753,7916
2021-11-24T00:00:00.000Z,1637712000000,1,13,377,451,61,4254443,4102700,143766,7977
2021-11-25T00:00:00.000Z,1637798400000,1,16,293,372,63,4254815,4102993,143782,8040
2021-11-26T00:00:00.000Z,1637884800000,1,14,386,453,53,4255268,4103379,143796,8093
2021-11-27T00:00:00.000Z,1637971200000,1,11,260,404,133,4255672,4103639,143807,8226
2021-11-28T00:00:00.000Z,1638057600000,1,1,275,264,-12,4255936,4103914,143808,8214
